PC1,PC2,PC3,PC4,PC5
-0.0317294748068231,-0.0385211654870404,-0.0166976346307927,0.00336419207533392,0.00297447769854183
-0.0195068427300709,0.030122460631492,0.01549155263269,0.0547395037051357,0.00671937627299314
0.00408221187651205,0.0151950489367874,0.0216525164643808,-0.0157849098372027,0.00632228394962716
0.00483236635618495,-0.0114532535934972,0.0207622865347723,-0.0394438497812448,-0.0206164597746181
0.00943365588097555,-0.0313135899712794,-0.0623857389826593,0.00315801341801944,-0.00770235013789342
-0.00879330317445676,-0.00367241885960539,-0.0359936551404494,-0.019322183985242,0.041017300226759
0.0189366849163289,0.00943877475790602,0.0074783577907007,0.00595587723820046,0.00281989350565757
-0.0068335174666857,-0.0319597742420355,-0.0345148922667439,-0.00609214514344239,0.000589096558855366
0.0253232059801213,0.0333085674353078,-0.0782260222494824,-0.0160282459814269,0.00887838606814415
0.0530797544755104,0.0116743155803051,0.0167521847285727,0.0262683909223696,0.00295686338853851
0.0194316681663454,0.037067002013572,-0.042027753458798,-0.00140217525252417,-0.0014796261753443
0.0383545450356582,0.0186286673859941,0.0132523944483289,0.00322029704871108,0.00373830134975218
-0.0269244771063515,0.00180727725095401,-0.0527510130202225,0.00961279490030141,0.00468962529351897
0.0226412931341059,0.0377900251519609,0.0121642684333139,-0.011016301611672,0.00545506752248428
-0.001890718295624,0.0180983517020263,0.0142659276908523,-0.0247545628073247,0.010904206217059
0.0521366758854887,0.0225818211239121,0.011768961970432,-0.0158940818733679,-0.00491349475604094
-0.0194780376919528,0.0238665065384928,0.0217722241495709,0.0441143869213042,0.0261348189094939
0.0153827088207559,0.0141238881854969,0.0146639680258234,0.0347380771522757,0.0380204490358724
-0.0369281271266053,0.0155691723060892,-0.0415856947404733,-0.0221848326820263,0.0351384904348444
-0.0498558891983907,0.0169271275065641,0.0163233386520443,-0.0548092001980287,-0.0477192874160013
0.013049596553317,0.0352429394625563,0.011645012336492,-0.0501484787363069,0.0237757075396099
0.0435275540357653,0.0135483700806104,0.0164634767925754,-0.0207047235477357,-0.0238080576369562
-0.0198227905433551,0.0514158932084057,0.01054083324626,0.0368795263223487,-0.0144662552067754
0.00582291591631524,0.0311390984343333,0.0155689458651811,0.0107377732726404,-0.00561319706129878
0.00973263076180877,0.0346218711934455,0.0107557641446112,0.0503624738953516,0.0155604216356983
-0.0256524918927962,0.0337664981933321,0.0107453504139186,0.0588894686572386,0.0155611769157403
-0.0125993466168731,0.0426627270828588,0.0111988920944383,0.0196877619714076,-0.00355705931896632
0.00137280512368629,0.0170028899709665,-0.0463525720217523,-0.00434799612227826,0.0399163549560602
-0.0347595715111421,0.0391970046638758,0.0154261252104016,-0.0453872569997271,0.00342986586145719
-0.0469890949760685,0.0124440628676256,0.0128034667051537,-0.0187271755615282,0.00143435608925381
0.0487706290206127,-0.0272690593079549,-0.0158843226284035,-0.0204290085964996,0.00626383497337692
-0.0111478357209634,0.0244270209923846,0.0163910695089829,0.0147911658036523,0.0307716151545851
-0.0434315871602401,0.0306147799801897,0.0122878343722481,-0.0229387032669058,-0.0105603249744455
0.0319346162402498,0.0363800236184373,-0.0793985782362876,-0.0333674824472128,0.0134006584547396
0.0329403701522163,0.0411762228642928,0.0121413024708216,-0.0217461329836696,0.0111771635964359
-0.00740518044884743,0.039970775089612,0.0146239919158309,-0.014914481771778,0.0520850001161729
0.0320465580087552,0.0342812913375827,-0.039555348911784,0.0150612282387326,0.00962689354404868
0.0104264845406962,0.0581525783224243,0.00651910219623748,-0.0036977174208111,0.0141080977341367
0.00366304973559255,0.000311727194752865,0.0240805830598712,0.0231193745114018,0.0221113243582877
-0.0571481638310064,-0.059100692424842,-0.0228889405622164,0.0145681470302002,-0.0497907176981749
-0.0587487552954908,-0.0293268958866274,0.0295746918258451,-0.0054008154626879,0.0484910544261705
0.0174472439823692,0.0251663534664827,-0.0280586670810387,0.049145310858671,0.00989373912439631
-0.0401392302680574,0.0182768944909079,0.0159130107193244,0.0449868989188221,0.0424449764929103
-0.0575044641704547,0.0108741542299037,0.0178742915096755,-0.0310603941497587,-0.013322378569658
-0.0615653897085282,-0.0145440853745175,-0.052599732798007,0.0290310316617173,-0.0216030573240682
-0.0115040228868104,0.0328208529524291,0.0134142476437511,-0.0310868546912667,-0.019787163391278
-0.0319474582962779,0.0218298056240476,0.0162471515816358,0.0466167215185776,-0.00508462642013755
-0.0686975672747187,-0.017307030570573,0.0212117699926587,-0.00230284213893885,0.0211179956098814
-0.0678625600344882,-0.0733441258018072,0.038019648585093,0.0266064271115188,-0.0436228841682015
-0.0705518915219392,-0.0877630879132012,0.0383383856874686,-0.0914924207332461,-0.000508849280452336
-0.0622296262181839,-0.0220629367172285,0.0303623979605693,0.0159348126634511,-0.0311566702170966
-0.0268319074534989,-0.00265979644200213,0.0202362458214308,0.0400990758167921,-0.0204545078375953
-0.00563446683187064,0.00537079983396815,-0.0272303199158025,-0.0249071705743003,-0.0270049063432989
0.00691117535750715,0.0174840875827404,0.0215900840693969,0.0519445112742257,-0.0297137175813396
-0.016142050233136,-0.0178700599263877,-0.032475562063995,-0.0858490722046299,-0.0389099812841216
